title,equation_latex,main_category,notes
Multiple on Invested Capital,__A \times BB \times R0__ = T \times ot \times al \times Di \times st \times ri \times bu \times ti \times on \times s / T \times ot \times al \times Eq \times ui \times ty \times In \times ve \times st \times ed,Alternative Investments - Private Equity,"This equation calculates the multiple on invested capital. MOIC represents the total return as a multiple of the initial investment, Total Distributions include all cash flows to investors, and Total Equity Invested is the total capital called. MOIC is commonly reported by private equity firms."
Public Market Equivalent,__A \times BB \times R0__ = s \times um_{t=1}^{n} C \times F_{t} * (1 + r_{b \times en \times ch \times ma \times rk})^{T}-t / I \times ni \times ti \times al \times In \times ve \times st \times me \times nt,Alternative Investments - Private Equity,"This equation calculates the public market equivalent. LPME represents the multiple achieved relative to a public market benchmark, CF_t are distributions, r_benchmark is the benchmark return, and Initial Investment is the capital deployed. This compares PE performance to public markets."
Limited Partner Commitment,__A \times BB \times R0__ C \times om \times mi \times tm \times en \times t = F \times un \times d S \times iz \times e * __A \times BB \times R1__ P \times er \times ce \times nt \times ag \times e,Alternative Investments - Private Equity,"This equation calculates the commitment from limited partners. LP Commitment represents the capital pledged by LPs to the fund, Fund Size is the total target capital, and LP Percentage is the LP's ownership percentage. LPs commit capital that is drawn down over time."
General Partner Carried Interest,__A \times BB \times R0__ C \times ar \times ri \times ed \times In \times te \times re \times st = 20% * (T \times ot \times al \times Di \times st \times ri \times bu \times ti \times on \times s - R \times et \times ur \times n o \times f C \times ap \times it \times al),Alternative Investments - Private Equity,"This equation calculates the general partner carried interest. GP Carried Interest represents the profit share for the GP, which is typically 20% of profits after LPs receive their return of capital. This aligns GP and LP incentives."
Catch-Up Provision,__A \times BB \times R0__ r \times ec \times ei \times ve \times s 80% u \times nt \times il __A \times BB \times R1__ R \times et \times ur \times n o \times f C \times ap \times it \times al,Alternative Investments - Private Equity,"This equation describes the catch-up provision in PE compensation. After the catch-up, the GP receives a higher percentage (typically 40-50%) until the preferred return is met. This accelerates GP compensation after LPs recover their investment."
Preferred Return,__A \times BB \times R0__ P \times re \times fe \times rr \times ed \times Re \times tu \times rn = I \times ni \times ti \times al \times In \times ve \times st \times me \times nt * P \times re \times fe \times rr \times ed \times Ra \times te * T \times im \times e,Alternative Investments - Private Equity,"This equation calculates the preferred return for LPs. LP Preferred Return represents the return that must be paid to LPs before the GP participates in profits, typically 8% annually. This is a key term in PE partnership agreements."
Management Fee,M \times an \times ag \times em \times en \times t F \times ee = F \times un \times d S \times iz \times e * F \times ee \times Ra \times te,Alternative Investments - Private Equity,"This equation calculates the annual management fee. Management Fee represents the fee paid to the GP for managing the fund, typically 1.5-2% of committed capital in early years and 0.5-1% of invested capital in later years."
Sharpe Ratio for Hedge Funds,S \times ha \times rp \times e = (S \times tr \times at \times eg \times y R \times et \times ur \times n - R \times is \times k-F \times re \times e R \times at \times e) / S \times tr \times at \times eg \times y V \times ol \times at \times il \times it \times y,Alternative Investments - Hedge Funds,"This equation calculates the Sharpe ratio for hedge fund strategies. Sharpe represents risk-adjusted return, Strategy Return is the absolute return, Risk-Free Rate is the benchmark, and Strategy Volatility is the standard deviation of returns. Hedge fund Sharpe ratios often look attractive due to low volatility."
Sortino Ratio,S \times or \times ti \times no = (R_{p} - R_{f}) / s \times ig \times ma_{d \times ow \times n},Alternative Investments - Hedge Funds,"This equation calculates the Sortino ratio, a downside risk measure. Sortino represents return per unit of downside risk, R_p is portfolio return, R_f is the risk-free rate, and sigma_down is the standard deviation of negative returns. This is preferred for asymmetric return distributions."
Calmar Ratio,C \times al \times ma \times r = A \times nn \times ua \times l R \times et \times ur \times n / M \times ax \times im \times um \times Dr \times aw \times do \times wn,Alternative Investments - Hedge Funds,"This equation calculates the Calmar ratio for hedge funds. Calmar represents return per unit of maximum drawdown, Annual Return is the average annual return, and Maximum Drawdown is the largest peak-to-trough decline. This is particularly relevant for trend-following strategies."
Information Ratio,__A \times BB \times R0__ = (P \times or \times tf \times ol \times io \times Re \times tu \times rn - B \times en \times ch \times ma \times rk \times Re \times tu \times rn) / T \times ra \times ck \times in \times g E \times rr \times or,Alternative Investments - Hedge Funds,"This equation calculates the information ratio for hedge funds. IR represents active return per unit of tracking error, which measures how consistently a strategy outperforms its benchmark. Higher IR indicates better skill."
Maximum Drawdown,__A \times BB \times R0__ = m \times ax_{t \times in [0,T]} (Peak_t - Trough_t) / Peak_t,"Alternative Investments - Hedge Funds,This equation calculates the maximum drawdown for hedge funds. MDD represents the largest peak-to-trough decline, Peak_t is the maximum value before the decline, and Trough_t is the lowest value after. Drawdown risk is crucial for evaluating hedge fund strategies."
Sterling Ratio,S \times te \times rl \times in \times g = (R_{p} - R_{f}) / A \times ve \times ra \times ge \times Dr \times aw \times do \times wn,Alternative Investments - Hedge Funds,"This equation calculates the Sterling ratio. Sterling represents return per unit of average drawdown, R_p is portfolio return, R_f is risk-free rate, and Average Drawdown is the mean of all drawdowns. This complements maximum drawdown with average severity."
Burke Ratio,B \times ur \times ke = (R_{p} - R_{f}) / s \times qr \times t \t \times im \times es (s \times um \t \times im \times es (D \times ra \times wd \times ow \times n_{i}^{2})),Alternative Investments - Hedge Funds,"This equation calculates the Burke ratio. Burke represents return per unit of root-mean-square drawdown, which weights larger drawdowns more heavily. This is a more conservative measure of drawdown risk."
CTA Strategy Return,R_{C \times TA} = s \times um_{i=1}^{n} w_{i} * R_{s \times tr \times at \times eg \times y},i,"Alternative Investments - Hedge Funds,This equation calculates the return of a multi-strategy CTA. R_CTA represents the overall CTA return, w_i are the strategy weights, and R_strategy,i are the returns of individual strategies. CTA strategies often include trend-following across multiple asset classes."
Managed Futures Exposure,E \times xp \times os \times ur \times e = s \times um_{i=1}^{n} w_{i} * (1 + b \times et \times a_{i}) * V_{i} / T \times ot \times al \times Vo \times l,Alternative Investments - Hedge Funds,"This equation calculates the effective exposure of a managed futures portfolio. Exposure represents the systematic market exposure, w_i are positions, beta_i are market betas, V_i are notional values, and Total Vol is the portfolio volatility. Managed futures can have high effective leverage."
Equity Market Neutral Return,R_{E \times MN} = a \times lp \times ha + s \times um \times be \times ta_{j} * F_{j} + e \times ps \times il \times on,Alternative Investments - Hedge Funds,"This equation models the return of an equity market neutral strategy. R_EMN represents the strategy return, alpha is the stock selection skill, beta_j are factor exposures, F_j are factor returns, and epsilon is the idiosyncratic return. Market neutral means zero net market beta."
Convertible Bond Delta,D \times el \times ta_{C \times B} = (1 - R) * D \times el \times ta_{o \times pt \times io \times n} / (1 - R + D \times el \times ta_{o \times pt \times io \times n}),Alternative Investments - Structured Products,"This equation approximates the delta of a convertible bond. Delta_CB represents the sensitivity to the underlying stock, R is the recovery rate, and Delta_option is the option delta. Convertible bonds have option-like payoffs."
Contingent Convertible (CoCo) Trigger,T \times ri \times gg \times er = m \times in \t \times im \times es ( C \times ET1 \t \times im \times es \times Ra \times ti \times o, Capital Ratio," Discretionary,Alternative Investments - Structured Products,This equation defines the trigger for contingent convertible bonds. Trigger represents when the CoCo converts to equity or takes a loss, CET1 Ratio is the core equity tier 1 capital ratio, Capital Ratio is total capital ratio, and Discretionary allows issuer intervention."
Tranche Attachment Point,A \times tt \times ac \times hm \times en \times t = L \times os \times s L \times ev \times el \times wh \times er \times e T \times ra \times nc \times he \times be \times gi \times ns \times to \times ab \times so \times rb \times lo \times ss \times es,Alternative Investments - Structured Products,This equation defines the attachment point of a structured product tranche. Attachment represents the percentage loss level at which the tranche starts absorbing losses. Lower attachment points mean higher risk and higher yield.
Tranche Detachment Point,D \times et \times ac \times hm \times en \times t = A \times tt \times ac \times hm \times en \times t + T \times ra \times nc \times he \times Wi \times dt \times h,Alternative Investments - Structured Products,This equation defines the detachment point of a structured product tranche. Detachment represents the percentage loss level at which the tranche is completely wiped out. The tranche absorbs losses between attachment and detachment.
Expected Tranche Loss,E \times TL = i \times nt \times eg \times ra \times l_{A \times tt \times ac \times h}^{D \times et \times ac \times h} L \times os \times s * P \times \text{DF} \t \times im \times es (L \times os \times s) d \times Lo \times ss,Alternative Investments - Structured Products,"This equation calculates the expected loss on a structured product tranche. ETL represents the average loss the tranche will incur, PDF(Loss) is the probability density of portfolio losses, and integration is from attachment to detachment. This is key for pricing and risk management."
Subordination Level,S \times ub \times or \times di \times na \times ti \times on = A \times tt \times ac \times hm \times en \times t P \times oi \times nt / T \times ot \times al \times Po \times rt \times fo \times li \times o,Alternative Investments - Structured Products,"This equation calculates the subordination level of a tranche. Subordination represents how much of the portfolio is junior to the tranche, Attachment Point is the loss level where the tranche starts absorbing losses, and Total Portfolio is the full notional. Higher subordination means lower risk."
Waterfall Distribution,S \times en \times io \times r = m \times ax \t \times im \times es (0, Available - Junior),"Alternative Investments - Structured Products,This equation describes the waterfall distribution in structured products. Senior tranche payments are the remaining cash flow after satisfying junior tranche requirements. Junior tranches absorb losses first, providing credit enhancement to seniors."
Collateral Coverage,C \times ov \times er \times ag \times e = C \times ol \times la \times te \times ra \times l V \times al \times ue / S \times en \times io \times r T \times ra \times nc \times he \times No \times ti \times on \times al,Alternative Investments - Structured Products,"This equation calculates the collateral coverage for a structured product. Coverage represents how well the collateral backs the senior tranche, Collateral Value is the mark-to-market value of assets, and Senior Tranche Notional is the senior tranche size. Coverage below 100% increases senior risk."
